quote_id,leg_type,origin_warehouse_id,destination_type,destination_id,destination_name,haversine_km,road_factor,estimated_distance_km,base_idr_per_demand_unit,distance_rate_idr_per_km_per_demand_unit,lane_factor,noise_factor,quoted_idr_per_demand_unit,is_current_lane
LM-CAN-NABIRE-IDN036,last_mile,CAN-NABIRE,province,IDN036,Papua Selatan,648.110,1.250,810.137,2200,14.00,1.000,0.9800,13300,false
LM-CAN-NABIRE-IDN037,last_mile,CAN-NABIRE,province,IDN037,Papua Tengah,133.653,1.250,167.066,2200,14.00,1.000,1.0395,4700,false
LM-CAN-NABIRE-IDN038,last_mile,CAN-NABIRE,province,IDN038,Papua Pegunungan,454.036,1.250,567.545,2200,14.00,1.000,0.9892,10000,false
LM-CAN-MERAUKE-IDN001,last_mile,CAN-MERAUKE,province,IDN001,Aceh,5015.012,1.250,6268.765,2200,14.00,1.160,1.0542,110000,false
LM-CAN-MERAUKE-IDN002,last_mile,CAN-MERAUKE,province,IDN002,Sumatera Utara,4686.522,1.250,5858.153,2200,14.00,1.160,0.9899,96700,false
LM-CAN-MERAUKE-IDN003,last_mile,CAN-MERAUKE,province,IDN003,Sumatera Barat,4508.919,1.250,5636.149,2200,14.00,1.160,1.0552,99300,false
LM-CAN-MERAUKE-IDN004,last_mile,CAN-MERAUKE,province,IDN004,Riau,4412.556,1.250,5515.695,2200,14.00,1.160,1.0600,97700,false
LM-CAN-MERAUKE-IDN005,last_mile,CAN-MERAUKE,province,IDN005,Jambi,4285.722,1.250,5357.153,2200,14.00,1.160,1.0686,95700,false
LM-CAN-MERAUKE-IDN006,last_mile,CAN-MERAUKE,province,IDN006,Sumatera Selatan,4083.539,1.250,5104.424,2200,14.00,1.160,0.9491,81100,false
LM-CAN-MERAUKE-IDN007,last_mile,CAN-MERAUKE,province,IDN007,Bengkulu,4240.542,1.250,5300.678,2200,14.00,1.160,1.0427,92400,false
LM-CAN-MERAUKE-IDN008,last_mile,CAN-MERAUKE,province,IDN008,Lampung,3942.214,1.250,4927.767,2200,14.00,1.160,1.0000,82600,false
LM-CAN-MERAUKE-IDN009,last_mile,CAN-MERAUKE,province,IDN009,Kepulauan Bangka Belitung,3863.356,1.250,4829.195,2200,14.00,1.160,0.9529,77200,false
LM-CAN-MERAUKE-IDN010,last_mile,CAN-MERAUKE,province,IDN010,Kepulauan Riau,4049.611,1.250,5062.014,2200,14.00,1.160,0.9931,84200,false
LM-CAN-MERAUKE-IDN011,last_mile,CAN-MERAUKE,province,IDN011,DKI Jakarta,3711.657,1.250,4639.572,2200,14.00,1.160,0.9493,73900,false
LM-CAN-MERAUKE-IDN012,last_mile,CAN-MERAUKE,province,IDN012,Jawa Barat,3638.161,1.250,4547.701,2200,14.00,1.160,0.9987,76300,false
LM-CAN-MERAUKE-IDN013,last_mile,CAN-MERAUKE,province,IDN013,Jawa Tengah,3370.478,1.250,4213.098,2200,14.00,1.160,0.9768,69300,false
LM-CAN-MERAUKE-IDN014,last_mile,CAN-MERAUKE,province,IDN014,Daerah Istimewa Yogyakarta,3300.690,1.250,4125.863,2200,14.00,1.160,0.9968,69300,false
LM-CAN-MERAUKE-IDN015,last_mile,CAN-MERAUKE,province,IDN015,Jawa Timur,3057.113,1.250,3821.391,2200,14.00,1.160,1.0739,69400,false
LM-CAN-MERAUKE-IDN016,last_mile,CAN-MERAUKE,province,IDN016,Banten,3784.451,1.250,4730.564,2200,14.00,1.160,1.0066,79900,false
LM-CAN-MERAUKE-IDN017,last_mile,CAN-MERAUKE,province,IDN017,Bali,2812.232,1.250,3515.290,2200,14.00,1.160,0.9791,58400,false
LM-CAN-MERAUKE-IDN018,last_mile,CAN-MERAUKE,province,IDN018,Nusa Tenggara Barat,2581.916,1.250,3227.395,2200,14.00,1.240,0.9484,55700,false
LM-CAN-MERAUKE-IDN019,last_mile,CAN-MERAUKE,province,IDN019,Nusa Tenggara Timur,1862.962,1.250,2328.702,2200,14.00,1.240,0.9577,41300,false
LM-CAN-MERAUKE-IDN020,last_mile,CAN-MERAUKE,province,IDN020,Kalimantan Barat,3380.115,1.250,4225.144,2200,14.00,1.160,0.9412,67000,false
LM-CAN-MERAUKE-IDN021,last_mile,CAN-MERAUKE,province,IDN021,Kalimantan Tengah,3115.089,1.250,3893.861,2200,14.00,1.160,0.9646,63500,false
LM-CAN-MERAUKE-IDN022,last_mile,CAN-MERAUKE,province,IDN022,Kalimantan Selatan,2816.912,1.250,3521.140,2200,14.00,1.160,1.0735,64100,false
LM-CAN-MERAUKE-IDN023,last_mile,CAN-MERAUKE,province,IDN023,Kalimantan Timur,2810.468,1.250,3513.085,2200,14.00,1.160,1.0622,63300,false
LM-CAN-MERAUKE-IDN024,last_mile,CAN-MERAUKE,province,IDN024,Kalimantan Utara,2925.082,1.250,3656.353,2200,14.00,1.160,1.0665,66000,false
LM-CAN-MERAUKE-IDN025,last_mile,CAN-MERAUKE,province,IDN025,Sulawesi Utara,2076.295,1.250,2595.368,2200,14.00,1.160,1.0300,46000,false
LM-CAN-MERAUKE-IDN026,last_mile,CAN-MERAUKE,province,IDN026,Sulawesi Tengah,2310.558,1.250,2888.197,2200,14.00,1.160,0.9584,47400,false
LM-CAN-MERAUKE-IDN027,last_mile,CAN-MERAUKE,province,IDN027,Sulawesi Selatan,2307.571,1.250,2884.464,2200,14.00,1.160,0.9401,46400,false
LM-CAN-MERAUKE-IDN028,last_mile,CAN-MERAUKE,province,IDN028,Sulawesi Tenggara,2067.861,1.250,2584.826,2200,14.00,1.160,0.9517,42400,false
LM-CAN-MERAUKE-IDN029,last_mile,CAN-MERAUKE,province,IDN029,Gorontalo,2273.246,1.250,2841.557,2200,14.00,1.160,0.9674,47100,false
LM-CAN-MERAUKE-IDN030,last_mile,CAN-MERAUKE,province,IDN030,Sulawesi Barat,2431.562,1.250,3039.453,2200,14.00,1.160,1.0778,56000,false
LM-CAN-MERAUKE-IDN031,last_mile,CAN-MERAUKE,province,IDN031,Maluku,1057.209,1.250,1321.511,2200,14.00,1.320,0.9771,26700,false
LM-CAN-MERAUKE-IDN032,last_mile,CAN-MERAUKE,province,IDN032,Maluku Utara,1697.446,1.250,2121.807,2200,14.00,1.320,0.9619,40500,false
LM-CAN-MERAUKE-IDN033,last_mile,CAN-MERAUKE,province,IDN033,Papua,684.993,1.250,856.241,2200,14.00,1.000,1.0086,14300,false
LM-CAN-MERAUKE-IDN034,last_mile,CAN-MERAUKE,province,IDN034,Papua Barat Daya,1230.540,1.250,1538.176,2200,14.00,1.000,1.0692,25400,false
LM-CAN-MERAUKE-IDN035,last_mile,CAN-MERAUKE,province,IDN035,Papua Barat,889.882,1.250,1112.352,2200,14.00,1.000,0.9652,17200,false
LM-CAN-MERAUKE-IDN036,last_mile,CAN-MERAUKE,province,IDN036,Papua Selatan,157.219,1.250,196.524,2200,14.00,1.000,1.0020,5000,false
LM-CAN-MERAUKE-IDN037,last_mile,CAN-MERAUKE,province,IDN037,Papua Tengah,663.270,1.250,829.088,2200,14.00,1.000,1.0684,14800,false
LM-CAN-MERAUKE-IDN038,last_mile,CAN-MERAUKE,province,IDN038,Papua Pegunungan,495.344,1.250,619.180,2200,14.00,1.000,0.9509,10300,false
